0.19,0.49,0.15,0.632653061,0.37,0.42,0.35,0.53,0.33,0.47,0.2,1,0.36,0.532608696,0.3375,0.537634409,0.5,0.37,0.75,0.34,0.32,0.37,0.26,0.27,0.24,0.23,0.27,0.12,0.26,0.25,0.31,0.29,0.43,0.539325843,0.333333333,0.27,0.37,0.34,0.48,0.33,0.637362637,0.567010309,0.49,0.695652174,0.659340659,0.723404255,0.662650602,0.527472527,0.505494505,0.07,0.28,0.13,0.43,0.53125,0.606741573,0.682926829,0.48,0.49,0.48,0.45,0.602040816,0.4,0.43,0.4,0.53,0.43,0.64,0.483146067,0.44,0.64,0,0.23,0.691489362,0.583333333,0.04,0.195652174,0.9,0.21,0.21,0.39,0.43,0.45,0.632653061,0.58,0.63,0.57,0.81,1,0.21,0.03,1,0.46,0.351648352,0.227272727,0.35483871,0.433333333,0.03,0.1,0.96,0.13,0.07,0.19,0.56,0.1,0.84,0.68,0.07,0.34,0.4,0.3,0.04,0.43,0.54,0.12,0.26,0.23,0.12,0.05,0.81,0.5,0.67,0.16,1
0.58,0.39,0.3,0.397959184,0.92,0.3,0.37,0.5,0.31,0.38,0.58,1,0.27,0.5,0.2,0.440860215,0.41,0.79,0.5,0.28,0.31,0.38,0.26,0.18,0.25,0.28,0.34,0.57,0.45,0.35,0.39,0.37,0.49,0.471910112,0.145833333,0.43,0.29,0.48,0.75,0.56,0.857142857,0.824742268,0.53,0.402173913,0.43956044,0.478723404,0.445783133,0.395604396,0.395604396,0.34,0.45,0.34,0.39,0.4375,0.539325843,0.756097561,0.37,0.35,0.37,0.44,0.602040816,0.39,0.46,0.36,0.4,0.4,0.44,0.426966292,0.39,0.63,0,0.47,0.829787234,0.476190476,0.46,0.293478261,0.577777778,0.22,0.37,0.23,0.27,0.31,0.346938776,0.37,0.44,0.37,0.69,0.586956522,0.24,0.75,0.61,0.41,0.593406593,0.465909091,0.64516129,0.788888889,0.12,0.14,0.87,0.18,0.15,0.15,0.34,0.14,0.63,0.46,0.14,0.28,1,0.4,0.19,0.79,0.24,0.28,0.32,0.23,0.27,0.19,0.83,0.5,0.89,0.21,1
0.08,0.33,0.57,0.418367347,0.14,0.4,0.38,0.52,0.32,0.43,0.09,0.99,0.15,0.52173913,0.3,0.322580645,0.46,0.45,0.37,0.17,0.25,0.34,0.18,0.12,0.31,0.25,0.28,0.13,0.64,0.47,0.52,0.33,0.59,0.449438202,0.09375,0.85,0.31,0.44,0.83,0.53,0.846153846,0.855670103,0.47,0.304347826,0.307692308,0.446808511,0.228915663,0.593406593,0.626373626,0.07,0.58,0.03,0.3,0.333333333,0.438202247,0.62195122,0.16,0.15,0.17,0.2,0.673469388,0.2,0.3,0.23,0.33,0.35,0.36,0.292134831,0.28,0.78,0,0.36,0.042553191,0.321428571,0.58,0.608695652,0.466666667,0.64,0.45,0.09,0.09,0.11,0.173469388,0.23,0.26,0.23,0.53,0.456521739,0.63,0.06,0.08,0.23,0.758241758,0.556818182,0.741935484,0.855555556,0.02,0.26,0.96,0.34,0.03,0.24,0.3,0.26,0.78,0.54,0.28,0.42,0.23,0.5,0.03,0.5,0.32,0.13,0.11,0.18,0.07,0.03,0.92,1,0.44,0.23,1
0.08,0.49,1,0,0.13,0.19,0.45,0.55,0.35,0.28,0.1,1,0.31,0.673913043,0.1125,0.258064516,0.39,0.56,0.28,0.32,0.27,0.31,0.33,0.26,0.39,0.27,0.33,0.07,0.32,0.37,0.6,0.17,0.67,0.606741573,0.416666667,0.46,0.61,0.23,0.62,0.75,0.681318681,0.670103093,0.67,0.173913043,0.197802198,0.425531915,0.253012048,0.78021978,0.758241758,0.14,1,0.08,0.34,0.458333333,0.595505618,0.743902439,0.47,0.53,0.58,0.61,0.602040816,0.3,0.62,0.52,0.54,0.81,0.45,0.213483146,0.47,0.8,0,0.11,0.680851064,0.166666667,0.39,0.380434783,0.277777778,0.43,0.51,0.27,0.27,0.26,0.459183673,0.46,0.49,0.46,0.52,0.739130435,1,0,0.06,0.59,0.549450549,0.670454545,0.806451613,0.733333333,0.02,0.25,0.97,0.3,0.02,0.17,0.22,0.25,0,0.68,0.43,0.08,0,0.35,0.01,0.57,0.11,0.01,1,1,0.04,0.03,0.74,0,0.19,0.21,1
0.15,0.42,0.45,0.520408163,0.05,0.3,0.67,0.69,0.63,0.47,0.16,1,0.1,0.5,0.3625,0.344086022,0.52,0.43,0.4,0.15,0.17,0.22,0.15,0.2,0.13,0.23,0.25,0.25,0.76,0.45,0.55,0.26,0.55,0.303370787,0.364583333,0.57,0.48,0.36,0.59,0.62,0.67032967,0.639175258,0.48,0.402173913,0.362637363,0.457446809,0.385542169,0.56043956,0.593406593,0.08,0.38,0.03,0.37,0.416666667,0.561797753,0.731707317,0.12,0.11,0.13,0.14,0.775510204,0.16,0.35,0.27,0.37,0.35,0.44,0.337078652,0.28,0.67,0,0.3,0.510638298,0.392857143,0.43,0.510869565,0.488888889,0.7,0.19,0.05,0.05,0.07,0.142857143,0.19,0.23,0.2,0.68,0.369565217,0.4,0.03,0.01,0.13,0.868131868,0.431818182,0.612903226,0.855555556,0.03,0.17,0.96,0.22,0.03,0.13,0.24,0.17,0.77,0.65,0.28,0.28,0,0.38,0.05,0.79,0.16,0.22,0.11,0.04,0.09,0.02,0.87,1,0.68,0.11,1
0.27,0.29,0.04,0.918367347,0.13,0.04,0.39,0.47,0.32,0.52,0.28,1,0.17,0.402173913,0.3,0.494623656,0.55,0.53,0.56,0.22,0.25,0.25,0.22,0.1,0.17,0.25,0.27,0.27,0.46,0.19,0.27,0.33,0.53,0.393258427,0.229166667,0.56,0.35,0.42,0.76,0.44,0.846153846,0.824742268,0.36,0.445652174,0.516483516,0.521276596,0.506024096,0.472527473,0.483516484,0.09,0.24,0.05,0.33,0.364583333,0.404494382,0.426829268,0.09,0.09,0.08,0.07,0.93877551,0.05,0.2,0.15,0.28,0.35,0.24,0.573033708,0.11,0.59,0,0.25,0.819148936,0.571428571,0.42,0.467391304,0.3,0.3,0.46,0.08,0.07,0.08,0.173469388,0.19,0.2,0.19,0.6,0.358695652,0.35,0.15,0.13,0.11,0.56043956,0.511363636,0.720430108,0.677777778,0.04,0.1,0.95,0.13,0.07,0.13,0.38,0.1,0.93,0.92,0.06,0.03,0.08,0.07,0.06,0.57,0.35,0.16,0.26,0.25,0.07,0.05,0.79,1,0.69,0.11,1
0.1,0.33,0.03,0.897959184,0.24,0.05,0.34,0.52,0.32,0.4,0.11,1,0.28,0.576086957,0.2625,0.451612903,0.44,0.52,0.5,0.29,0.3,0.3,0.23,0.12,0.2,0.3,0.37,0.07,0.31,0.2,0.32,0.21,0.39,0.539325843,0.71875,0.25,0.48,0.3,0.88,0.45,0.912087912,0.917525773,0.38,0.456521739,0.516483516,0.521276596,0.530120482,0.296703297,0.32967033,0.04,0.3,0.03,0.23,0.333333333,0.505617978,0.62195122,0.1,0.13,0.16,0.17,0.887755102,0.11,0.2,0.17,0.33,0.37,0.36,0.348314607,0.22,0.69,0,0.11,0.776595745,0.380952381,0.19,0.260869565,0.577777778,0.27,0.2,0.22,0.21,0.24,0.357142857,0.36,0.39,0.36,0.45,0.5,0.43,0.13,0.02,0.19,0.582417582,0.386363636,0.602150538,0.611111111,0.02,0.18,0.97,0.22,0.06,0.29,0.54,0.18,0.92,0.9,0.07,0.09,0,0.11,0.04,0.64,0.43,0.09,0.2,0.2,0.15,0.04,0.8,0.5,0.83,0.25,1
0.08,0.68,0.01,0,1,0.58,0.41,0.52,0.35,0.46,0.1,1,0.35,0.554347826,0.2125,0.505376344,0.43,0.67,0.36,0.34,0.28,0.35,0.39,0.24,0.3,0.3,0.4,0.09,0.43,0.56,0.52,0.35,0.38,0.404494382,0.364583333,0.38,0.35,0.44,0.26,0.58,0.373626374,0.329896907,0.74,0.673913043,0.637362637,0.723404255,0.759036145,0.417582418,0.241758242,0.03,0.23,0.21,0.47,0.541666667,0.662921348,0.829268293,1,1,1,1,0,1,0.67,0.66,0.74,0.65,0.82,0.438202247,1,0.64,0,0.04,0.925531915,0.535714286,0.11,0.195652174,0.533333333,0.09,0.57,0.58,0.64,0.65,0.612244898,0.59,0.63,0.58,0.81,0.630434783,0.22,0,0,1,0.340659341,0.602272727,0.731182796,0.544444444,0,0.1,0.99,0.14,0.01,0.08,0.22,0.1,0.51,0.16,0.07,0.83,1,0.93,0.01,0.5,0.37,0.02,0.67,0.27,0.01,0.02,0.97,0.5,0.59,0.16,1
0.73,0.32,0.24,0.56122449,0.19,0.43,0.53,0.73,0.56,0.21,0.74,1,0.23,0.804347826,0.45,0.494623656,0.2,0.2,0.26,0.29,0.31,0.39,0.23,0.16,0.2,0.22,0.29,0.73,0.47,0.27,0.29,0.56,0.39,0.696629213,0.239583333,0.56,0.22,0.56,0.59,0.73,0.758241758,0.680412371,0.47,0.543478261,0.549450549,0.64893617,0.518072289,0.714285714,0.703296703,0.28,0.36,0.27,0.5,0.614583333,0.741573034,0.890243902,0.3,0.31,0.32,0.32,0.632653061,0.23,0.3,0.21,0.31,0.44,0.27,0.325842697,0.31,0.68,0,1,0.553191489,0.297619048,0.46,0.532608696,0.811111111,0.45,0.28,0.14,0.14,0.15,0.275510204,0.27,0.32,0.27,0.55,0.586956522,0.35,0.28,0.14,0.25,0.67032967,0.318181818,0.483870968,0.711111111,0.16,0.14,0.86,0.14,0.26,0.19,0.43,0.14,0.9,0.6,0.25,0.39,0.07,0.44,0.08,0.57,0.16,0.64,0.18,0.28,0.3,0.17,0.38,0.5,0.28,0.13,1
0.06,0.61,0.02,0.948979592,0.19,0.06,0.41,0.43,0.33,0.41,0.07,1,0.78,0.804347826,0.3,0.827956989,0.45,0.09,0.44,0.75,0.69,0.67,0.31,0.12,0.62,0.31,0.6,0.01,0.04,0.2,0.23,0.58,0.2,0.674157303,0.458333333,0.42,0.19,0.65,0.16,0.42,0.208791209,0.18556701,0.54,1,1,0.957446809,0.951807229,0.230769231,0.406593407,0,0.04,0.03,0.17,0.239583333,0.280898876,0.341463415,0.13,0.15,0.15,0.15,0.765306122,0.1,0.22,0.24,0.6,0.64,0.26,1,0.04,0.24,0.5,0.03,0.946808511,1,0.21,0.619565217,0.533333333,0.02,0.12,0.63,0.65,0.64,0.632653061,0.69,0.84,0.67,0.52,0.619565217,0.5,0,0,0.32,0.703296703,0.875,0.76344086,0.911111111,0.01,0.19,0.98,0.24,0.02,0.15,0.25,0.19,0.91,0.98,0,0.03,0,0.02,0.02,0.79,0.06,0.07,0.16,0.23,0.02,0.01,0.86,0,0.51,0.13,0
0.11,0.39,0.3,0.704081633,0.1,0.17,0.26,0.46,0.26,0.4,0.12,1,0.6,0.760869565,0.325,0.677419355,0.38,0.19,0.34,0.61,0.62,0.67,0.38,0.15,0.46,0.43,0.53,0.04,0.12,0.27,0.34,0.47,0.26,0.775280899,0.479166667,0.37,0.28,0.55,0.42,0.52,0.505494505,0.474226804,0.46,0.673913043,0.648351648,0.744680851,0.686746988,0.571428571,0.615384615,0.05,0.38,0.07,0.26,0.385416667,0.471910112,0.548780488,0.24,0.3,0.32,0.31,0.683673469,0.23,0.27,0.24,0.42,0.46,0.37,0.629213483,0.17,0.54,0.5,0.09,0.861702128,0.642857143,0.29,0.510869565,0.444444444,0.09,0.22,0.64,0.65,0.66,0.571428571,0.64,0.83,0.67,0.51,0.663043478,0.74,0.07,0.02,0.39,0.505494505,0.75,0.860215054,0.711111111,0.02,0.19,0.97,0.24,0.07,0.36,0.61,0.19,0.97,0.68,0.33,0.16,0.11,0.34,0.07,0.29,0.02,0.06,0.29,0.46,0.05,0.02,0.79,0,1,0.16,1
0.25,0.62,0.31,0.408163265,0.24,0.64,0.45,0.57,0.37,0.3,0.26,1,0.23,0.489130435,0.1375,0.301075269,0.4,0.89,0.47,0.22,0.19,0.26,0.21,0.15,0.18,0.22,0.26,0.33,0.6,0.43,0.56,0.19,0.73,0.382022472,0.270833333,0.45,0.45,0.29,0.72,0.54,0.846153846,0.804123711,0.7,0.391304348,0.395604396,0.382978723,0.469879518,0.21978022,0.197802198,0.23,0.64,0.17,0.5,0.614583333,0.741573034,0.841463415,0.54,0.56,0.57,0.55,0.510204082,0.54,0.66,0.59,0.63,0.55,0.71,0.404494382,0.67,0.68,0,0.23,0.755319149,0.488095238,0.81,0.336956522,0.555555556,0.47,0.25,0.21,0.21,0.22,0.367346939,0.37,0.41,0.36,0.83,0.608695652,0.19,0.48,0.31,0.46,0.56043956,0.386363636,0.569892473,0.733333333,0.24,0.64,0.83,0.51,0.29,0.61,0.34,0.64,0.34,0.32,0.07,0.21,0.16,0.17,0.16,0.43,0.24,0.16,0.25,0.1,0.58,0.34,0.1,0.5,0.4,0.82,1
0.07,0.39,0.32,0.663265306,0.11,0.05,0.44,0.53,0.33,0.36,0.08,1,0.25,0.684782609,0.225,0.430107527,0.36,0.24,0.78,0.25,0.26,0.28,0.24,0.17,0.21,0.34,0.37,0.05,0.29,0.17,0.29,0.26,0.41,0.606741573,0.208333333,0.38,0.37,0.34,0.67,0.31,0.813186813,0.762886598,0.44,0.554347826,0.56043956,0.595744681,0.626506024,0.736263736,0.714285714,0.03,0.27,0.01,0.38,0.364583333,0.370786517,0.475609756,0.06,0.05,0.04,0.05,0.948979592,0.04,0.2,0.19,0.42,0.42,0.45,0.606741573,0.17,0.46,0.5,0.13,0.585106383,0.654761905,0.12,0.597826087,0.622222222,0.33,0.22,0.07,0.07,0.08,0.224489796,0.22,0.22,0.24,0.38,0.358695652,0.18,0.02,0,0.07,0.659340659,0.602272727,0.774193548,0.711111111,0.01,0.15,0.98,0.18,0.03,0.25,0.52,0.15,0.57,0.85,0.05,0.03,0,0.05,0.03,0.5,0.08,0.07,0.18,0,0.05,0.01,0.69,1,0.9,0.1,1
0.25,0.29,0.31,0.755102041,0.06,0.01,0.51,0.63,0.52,0.5,0.26,1,0.14,0.456521739,0.225,0.397849462,0.56,0.47,0.45,0.18,0.24,0.26,0.18,0.15,0.2,0.19,0.42,0.29,0.55,0.43,0.51,0.34,0.45,0.404494382,0.28125,0.57,0.41,0.43,0.66,0.59,0.747252747,0.721649485,0.32,0.413043478,0.417582418,0.585106383,0.457831325,0.527472527,0.483516484,0.13,0.39,0.02,0.85,0.802083333,0.887640449,0.914634146,0.12,0.09,0.09,0.08,0.969387755,0.03,0.13,0.11,0.23,0.31,0.22,0.449438202,0.1,0.66,0,0.34,0.70212766,0.452380952,0.54,0.445652174,0.488888889,0.38,0.16,0.07,0.07,0.08,0.132653061,0.17,0.2,0.17,0.5,0.434782609,0.49,0.21,0.3,0.05,0.791208791,0.545454545,0.688172043,0.722222222,0.05,0.16,0.93,0.2,0.13,0.28,0.58,0.16,0.73,0.93,0.12,0,0,0.08,0.11,0.5,0.11,0.22,0.18,0.11,0.35,0.05,0.84,0,1,0.12,1
0.11,0.46,0.12,0.867346939,0.03,0.11,0.43,0.51,0.33,0.43,0.13,1,0.27,0.554347826,0.1125,0.569892473,0.55,0.48,0.65,0.28,0.24,0.25,0.16,0.22,0.35,0.16,0.21,0.09,0.33,0.31,0.46,0.18,0.5,0.516853933,0.677083333,0.39,0.55,0.27,0.54,0.46,0.593406593,0.577319588,0.51,0.543478261,0.582417582,0.595744681,0.686746988,0.604395604,0.626373626,0.06,0.33,0.03,0.22,0.260416667,0.292134831,0.329268293,0.08,0.08,0.07,0.07,0.846938776,0.1,0.27,0.25,0.46,0.52,0.38,0.640449438,0.14,0.55,0.5,0.07,0.914893617,0.642857143,0.21,0.369565217,0.344444444,0.26,0.17,0.11,0.1,0.09,0.255102041,0.26,0.28,0.26,0.44,0.369565217,0.4,0.04,0,0.14,0.736263736,0.647727273,0.795698925,0.7,0.02,0.17,0.97,0.22,0.04,0.17,0.32,0.17,0.85,0.82,0.03,0.06,0.11,0.07,0.03,0.36,0.14,0.06,0.31,0.11,0.06,0.02,0.88,0.5,0.51,0.14,1
0.17,0.35,0.03,0.857142857,0.21,0.17,0.36,0.42,0.28,0.53,0.18,1,0.39,0.445652174,0.35,0.612903226,0.53,0.35,0.6,0.4,0.42,0.43,0.26,0.16,0.26,0.29,0.35,0.08,0.21,0.17,0.23,0.43,0.26,0.573033708,0.270833333,0.44,0.32,0.45,0.6,0.42,0.824175824,0.731958763,0.39,0.597826087,0.659340659,0.70212766,0.614457831,0.56043956,0.626373626,0.04,0.17,0.07,0.36,0.5,0.606741573,0.682926829,0.25,0.29,0.3,0.28,0.816326531,0.18,0.23,0.2,0.37,0.35,0.42,0.516853933,0.2,0.56,0,0.11,0.904255319,0.571428571,0.06,0.152173913,0.788888889,0.1,0.07,0.51,0.5,0.51,0.581632653,0.56,0.65,0.55,0.73,0.739130435,0.17,0.13,0.08,0.29,0.637362637,0.386363636,0.612903226,0.788888889,0.01,0.09,0.98,0.1,0.04,0.14,0.47,0.09,0.24,0.41,0.71,0,0,0.49,0.03,0.57,0.74,0.1,0.28,0.13,0.06,0.04,0.6,1,0.56,0.16,1
1,0.34,0.44,0.62244898,0.14,0.02,0.46,0.68,0.49,0.27,1,1,0.25,0.695652174,0.1875,0.430107527,0.31,0.45,0.39,0.28,0.27,0.31,0.23,0.18,0.24,0.22,0.38,0.96,0.45,0.19,0.36,0.39,0.36,0.651685393,0.25,0.48,0.34,0.46,0.63,0.66,0.747252747,0.701030928,0.44,0.434782609,0.450549451,0.510638298,0.43373494,0.571428571,0.571428571,0.67,0.59,0.16,0.58,0.677083333,0.764044944,0.804878049,0.15,0.15,0.14,0.13,0.928571429,0.06,0.24,0.19,0.33,0.44,0.3,0.404494382,0.11,0.59,0,1,0.744680851,0.392857143,0.51,0.402173913,0.6,0.28,0.23,0.12,0.12,0.13,0.265306122,0.28,0.31,0.28,0.41,0.380434783,0.31,0.34,0.01,0.11,0.78021978,0.431818182,0.666666667,0.766666667,0.3,0.2,0.67,0.27,0.63,0.37,0.61,0.2,0.76,0.77,0.36,0,0,0.25,0.15,1,0.5,0.55,0.28,0.26,0.71,0.28,0.98,0.5,0.31,0.18,1
0.6,0.36,0.06,0.683673469,0.1,0.64,0.39,0.51,0.32,0.35,0.61,1,0.26,0.663043478,0.325,0.537634409,0.37,0.25,0.51,0.29,0.3,0.34,0.26,0.14,0.27,0.27,0.33,0.48,0.36,0.2,0.26,0.46,0.39,0.617977528,0.197916667,0.57,0.24,0.52,0.66,0.47,0.769230769,0.731958763,0.44,0.543478261,0.582417582,0.606382979,0.638554217,0.593406593,0.626373626,0.24,0.3,0.14,0.29,0.385416667,0.494382022,0.62195122,0.11,0.13,0.14,0.15,0.581632653,0.17,0.22,0.19,0.38,0.46,0.31,0.573033708,0.22,0.55,0,0.7,0.734042553,0.571428571,0.16,0.239130435,0.744444444,0.39,0.16,0.18,0.18,0.18,0.275510204,0.28,0.32,0.26,0.55,0.554347826,0.29,0.15,0.26,0.16,0.461538462,0.488636364,0.634408602,0.533333333,0.03,0.02,0.96,0.04,0.09,0.08,0.57,0.02,0.94,0.36,0.11,0.9,0,0.65,0.06,0.64,0.32,0.38,0.24,0.11,0.21,0.01,0.75,0.5,0.77,0,1
0.52,0.38,0.38,0.663265306,0.06,0.07,0.45,0.53,0.37,0.44,0.53,1,0.22,0.445652174,0.15,0.430107527,0.52,0.6,0.57,0.25,0.23,0.26,0.2,0.16,0.29,0.23,0.28,0.57,0.5,0.29,0.46,0.21,0.67,0.404494382,0.458333333,0.5,0.54,0.33,0.64,0.52,0.703296703,0.680412371,0.49,0.423913043,0.450549451,0.446808511,0.481927711,0.483516484,0.505494505,0.37,0.49,0.06,0.45,0.5,0.516853933,0.548780488,0.09,0.08,0.07,0.06,0.918367347,0.05,0.28,0.24,0.4,0.45,0.36,0.606741573,0.09,0.51,0.5,0.6,0.723404255,0.619047619,1,0.673913043,0.277777778,0.33,0.2,0.06,0.07,0.08,0.173469388,0.2,0.22,0.23,0.54,0.195652174,0.53,0.15,0.03,0.08,0.879120879,0.715909091,0.892473118,0.9,0.14,0.2,0.87,0.21,0.18,0.21,0.34,0.2,0.95,0.66,0.43,0.11,0,0.37,0.11,0.79,0.23,0.23,0.35,0.17,0.23,0.14,0.55,0.5,0.45,0.17,1
0.08,0.52,0.1,0.632653061,0.13,1,0.4,0.55,0.35,0.31,0.09,1,0.23,0.619565217,0.1875,0.258064516,0.35,0.64,0.24,0.2,0.2,0.2,0.28,0.27,0.31,0.29,0.36,0.1,0.48,0.98,0.88,0.15,0.74,0.528089888,0.71875,0.13,1,0.17,0.62,0.6,0.824175824,0.742268041,0.6,0.358695652,0.395604396,0.404255319,0.385542169,0.384615385,0.318681319,0.07,0.65,0.21,0.34,0.4375,0.539325843,0.695121951,1,1,1,1,0,1,0.46,0.42,0.57,0.55,0.61,0,0.78,0.9,0,0.1,0.680851064,0,0.18,0.489130435,0.022222222,0.7,1,0.33,0.37,0.37,0.367346939,0.4,0.48,0.39,0.56,0.989130435,0.4,0.11,0.06,1,0.208791209,0.670454545,0.720430108,0.533333333,0.02,0.28,0.97,0.32,0.03,0.21,0.25,0.28,0.96,0.62,0.05,0.57,0,0.39,0.03,0.36,0.12,0,1,1,0.03,0.04,0.72,0,0.51,0.33,1
0.16,0.4,0.35,0.653061224,0.16,0.18,0.26,0.46,0.26,0.42,0.17,1,0.63,0.717391304,0.2375,0.698924731,0.42,0.25,0.42,0.64,0.76,0.86,0.35,0.25,0.69,0.33,0.47,0.06,0.15,0.24,0.31,0.57,0.29,0.707865169,0.416666667,0.36,0.21,0.62,0.38,0.54,0.483516484,0.443298969,0.46,0.630434783,0.626373626,0.670212766,0.698795181,0.527472527,0.56043956,0.1,0.52,0.13,0.41,0.489583333,0.561797753,0.62195122,0.54,0.54,0.52,0.49,0.62244898,0.25,0.3,0.26,0.42,0.45,0.41,0.550561798,0.22,0.58,0,0.12,0.85106383,0.571428571,0.1,0.369565217,0.511111111,0.1,0.27,0.75,0.81,0.91,0.591836735,0.72,0.91,0.74,0.5,0.597826087,0.64,0.08,0.04,0.55,0.428571429,0.670454545,0.741935484,0.522222222,0.05,0.27,0.94,0.29,0.04,0.15,0.18,0.27,0.73,0.81,0.1,0.19,0,0.2,0.05,0.5,0.17,0.11,0.24,0.63,0.11,0.04,0.55,0,0.45,0.19,1
0.47,0.34,0.22,0.744897959,0.16,0.09,0.37,0.5,0.3,0.39,0.48,1,0.27,0.641304348,0.4625,0.483870968,0.43,0.29,0.4,0.31,0.32,0.35,0.22,0.14,0.22,0.26,0.33,0.34,0.32,0.19,0.3,0.36,0.35,0.662921348,0.614583333,0.39,0.36,0.43,0.64,0.39,0.692307692,0.680412371,0.44,0.608695652,0.637362637,0.64893617,0.626506024,0.637362637,0.637362637,0.19,0.3,0.08,0.43,0.5,0.606741573,0.768292683,0.12,0.12,0.12,0.13,0.908163265,0.08,0.23,0.2,0.36,0.42,0.3,0.595505618,0.18,0.62,0,0.63,0.680851064,0.595238095,0.3,0.445652174,0.444444444,0.31,0.16,0.09,0.09,0.1,0.193877551,0.22,0.25,0.25,0.44,0.391304348,0.36,0.12,0,0.12,0.681318681,0.511363636,0.741935484,0.722222222,0.08,0.11,0.91,0.14,0.18,0.21,0.57,0.11,0.78,0.88,0.12,0.07,0,0.13,0.05,0.36,0.24,0.33,0.22,0.06,0.17,0.09,0.77,0.5,0.32,0.11,1
0.05,0.43,0.11,0.836734694,0.34,0.08,0.25,0.36,0.21,0.61,0.06,1,0.63,0.619565217,0.3,0.720430108,0.58,0.15,0.5,0.66,0.7,0.71,0.55,0.21,0.37,0.5,0.45,0.01,0.1,0.22,0.27,0.61,0.21,0.595505618,0.270833333,0.52,0.16,0.64,0.2,0.43,0.296703297,0.257731959,0.48,0.891304348,0.901098901,0.968085106,0.855421687,0.428571429,0.494505495,0.01,0.09,0.04,0.29,0.354166667,0.426966292,0.512195122,0.33,0.34,0.34,0.34,0.693877551,0.22,0.23,0.22,0.45,0.54,0.26,0.775280899,0.08,0.4,0.5,0.02,0.978723404,0.75,0.11,0.608695652,0.322222222,0.03,0.11,0.54,0.53,0.53,0.540816327,0.6,0.7,0.62,0.56,0.586956522,0.64,0.01,0,0.47,0.67032967,0.875,0.795698925,0.8,0.01,0.23,0.98,0.29,0.01,0.14,0.2,0.23,0.73,1,0,0,0,0,0.01,0.5,0.16,0.03,0.27,0.43,0.01,0.02,0.85,1,0.43,0.25,0
1,0.55,0.27,0.285714286,0.6,0.74,0.43,0.6,0.41,0.3,1,1,0.32,0.619565217,0.25,0.387096774,0.32,0.52,0.27,0.3,0.38,0.57,0.29,0.22,0.32,0.2,0.25,1,0.5,0.63,0.58,0.36,0.55,0.561797753,0.427083333,0.36,0.46,0.42,0.51,0.73,0.67032967,0.597938144,0.74,0.47826087,0.472527473,0.563829787,0.554216867,0.417582418,0.340659341,1,0.76,1,0.49,0.583333333,0.685393258,0.829268293,1,1,1,1,0.12244898,1,0.83,0.65,0.57,0.57,0.6,0.235955056,1,0.82,0,1,0.79787234,0.285714286,0.22,0.260869565,0.466666667,0.25,0.56,0.53,0.66,0.85,0.489795918,0.51,0.64,0.5,0.73,0.77173913,0.25,1,1,1,0.340659341,0.511363636,0.774193548,0.633333333,1,0.23,0,0.28,1,0.3,0.45,0.23,0.78,0.4,0.34,0.55,0.52,0.66,1,0.86,0.21,1,0.62,0.61,1,1,0.83,0.5,0.5,0.19,1
0.4,0.56,0.09,0.653061224,0.06,0.94,0.48,0.52,0.32,0.31,0.41,1,0.23,0.630434783,0.45,0.35483871,0.39,0.42,0.41,0.24,0.23,0.25,0.2,0.22,0.29,0.24,0.27,0.46,0.53,0.52,0.5,0.27,0.54,0.505617978,0.197916667,0.45,0.31,0.37,0.6,0.39,0.692307692,0.659793814,0.66,0.630434783,0.593406593,0.638297872,0.674698795,0.43956044,0.417582418,0.13,0.22,0.09,0.17,0.21875,0.303370787,0.451219512,0.06,0.07,0.08,0.1,0.275510204,0.35,0.46,0.43,0.59,0.63,0.54,0.539325843,0.43,0.56,0,0.57,0.585106383,0.55952381,0.57,0.543478261,0.666666667,0.55,0.43,0.09,0.09,0.1,0.204081633,0.22,0.26,0.22,0.45,0.5,0.35,0.06,0.03,0.15,0.846153846,0.579545455,0.784946237,0.877777778,0.07,0.11,0.92,0.14,0.1,0.13,0.36,0.11,1,0.27,0.1,1,0.15,0.81,0.08,0.57,0.36,0.39,0.16,0.1,0.21,0.07,0.78,1,0.64,0.09,1
0.11,0.41,0.05,0.948979592,0.11,0.04,0.29,0.41,0.27,0.63,0.12,1,0.38,0.510869565,0.2625,0.623655914,0.66,0.3,0.62,0.41,0.37,0.36,0.3,0.13,0.26,0.28,0.3,0.04,0.16,0.29,0.45,0.33,0.36,0.471910112,0.447916667,0.43,0.33,0.45,0.4,0.46,0.450549451,0.432989691,0.42,0.760869565,0.78021978,0.79787234,0.759036145,0.428571429,0.516483516,0.03,0.17,0.04,0.11,0.166666667,0.235955056,0.329268293,0.06,0.07,0.09,0.1,0.785714286,0.12,0.14,0.14,0.38,0.48,0.2,0.752808989,0.05,0.5,0.5,0.06,0.925531915,0.714285714,0.07,0.434782609,0.366666667,0.1,0.21,0.32,0.31,0.3,0.367346939,0.41,0.46,0.42,0.53,0.576086957,0.63,0.05,0,0.21,0.879120879,0.829545455,0.903225806,0.922222222,0.02,0.17,0.97,0.19,0,0.02,0.02,0.17,0.91,0.99,0.02,0,0,0.01,0,0.64,0.67,0.08,0.22,0.15,0.07,0.01,0.62,0,0,0.1,0
